Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D15,SK6805-EC15,SK6805-EC15,101.193473,-15.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,36.393473,-54.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,57.993473,-54.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,101.193473,-54.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,79.593473,-74.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,36.393473,-74.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,14.793473,-74.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,101.193473,-35.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,79.593473,-15.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,79.593473,-35.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,101.193473,-74.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,36.393473,-35.25,0.0,top
D15,SK6805-EC15,SK6805-EC15,14.793473,-54.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,57.993473,-15.75,0.0,top
D15,SK6805-EC15,SK6805-EC15,57.993473,-35.25,0.0,top
D16,SK6805-EC15,SK6805-EC15,102.661072,-32.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,59.461072,-71.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,16.261072,-32.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,102.661072,-13.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,16.261072,-52.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,37.861072,-52.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,16.261072,-13.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,81.061072,-13.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,81.061072,-52.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,81.061072,-32.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,81.061072,-71.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,16.261072,-71.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,37.861072,-13.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,102.661072,-52.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,37.861072,-32.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,59.461072,-32.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,59.461072,-52.419873,0.0,top
D16,SK6805-EC15,SK6805-EC15,102.661072,-71.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,37.861072,-71.919873,0.0,top
D16,SK6805-EC15,SK6805-EC15,59.461072,-13.419873,0.0,top
D17,SK6805-EC15,SK6805-EC15,84.330536,-14.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,19.530536,-53.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,19.530536,-14.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,105.930536,-14.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,19.530536,-33.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,62.730536,-72.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,62.730536,-33.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,84.330536,-53.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,105.930536,-53.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,84.330536,-72.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,84.330536,-33.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,62.730536,-53.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,41.130536,-14.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,62.730536,-14.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,41.130536,-53.002405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,105.930536,-72.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,41.130536,-33.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,105.930536,-33.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,19.530536,-72.502405,-90.0,top
D17,SK6805-EC15,SK6805-EC15,41.130536,-72.502405,-90.0,top
D18,SK6805-EC15,SK6805-EC15,104.2,-55.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,82.6,-36.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,104.2,-36.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,39.4,-16.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,17.8,-75.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,39.4,-36.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,82.6,-55.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,39.4,-55.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,17.8,-36.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,61.0,-16.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,39.4,-75.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,17.8,-16.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,17.8,-55.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,61.0,-75.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,61.0,-55.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,61.0,-36.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,104.2,-16.75,-90.0,top
D18,SK6805-EC15,SK6805-EC15,104.2,-75.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,82.6,-75.25,-90.0,top
D18,SK6805-EC15,SK6805-EC15,82.6,-16.75,-90.0,top
D19,SK6805-EC15,SK6805-EC15,102.469464,-58.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,80.869464,-38.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,37.669464,-38.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,59.269464,-19.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,102.469464,-19.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,37.669464,-58.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,37.669464,-19.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,80.869464,-58.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,16.069464,-38.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,80.869464,-19.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,59.269464,-38.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,59.269464,-58.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,59.269464,-77.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,16.069464,-77.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,102.469464,-38.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,16.069464,-58.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,102.469464,-77.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,80.869464,-77.997595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,16.069464,-19.497595,-90.0,top
D19,SK6805-EC15,SK6805-EC15,37.669464,-77.997595,-90.0,top
D2,SK6805-EC15,SK6805-EC15,101.48125,-29.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,15.08125,-10.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,79.88125,-29.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,79.88125,-10.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,15.08125,-49.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,79.88125,-68.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,58.28125,-49.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,101.48125,-49.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,15.08125,-29.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,101.48125,-10.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,36.68125,-10.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,58.28125,-68.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,36.68125,-29.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,36.68125,-68.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,15.08125,-68.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,58.28125,-29.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,36.68125,-49.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,58.28125,-10.381105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,101.48125,-68.881105,-90.0,top
D2,SK6805-EC15,SK6805-EC15,79.88125,-49.381105,-90.0,top
D20,SK6805-EC15,SK6805-EC15,19.338928,-39.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,105.738928,-39.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,62.538928,-20.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,62.538928,-78.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,62.538928,-59.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,84.138928,-20.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,40.938928,-20.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,40.938928,-78.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,19.338928,-20.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,105.738928,-59.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,84.138928,-78.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,19.338928,-59.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,40.938928,-39.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,84.138928,-59.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,105.738928,-78.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,62.538928,-39.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,84.138928,-39.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,40.938928,-59.080127,0.0,top
D20,SK6805-EC15,SK6805-EC15,19.338928,-78.580127,0.0,top
D20,SK6805-EC15,SK6805-EC15,105.738928,-20.080127,0.0,top
D21,SK6805-EC15,SK6805-EC15,20.806527,-56.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,107.206527,-56.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,107.206527,-17.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,64.006527,-56.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,20.806527,-17.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,20.806527,-37.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,85.606527,-17.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,64.006527,-37.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,64.006527,-76.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,42.406527,-76.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,85.606527,-37.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,42.406527,-56.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,85.606527,-56.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,64.006527,-17.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,85.606527,-76.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,42.406527,-37.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,107.206527,-37.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,20.806527,-76.25,0.0,top
D21,SK6805-EC15,SK6805-EC15,42.406527,-17.75,0.0,top
D21,SK6805-EC15,SK6805-EC15,107.206527,-76.25,0.0,top
D3,SK6805-EC15,SK6805-EC15,82.6,-67.311434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,104.2,-8.811434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,17.8,-8.811434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,82.6,-47.811434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,61.0,-28.311434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,104.2,-28.311434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,61.0,-8.811434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,39.4,-28.311434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,61.0,-67.311434,-90.0,top
D3,SK6805-EC15,SK6805-EC15,104.2,-47.811434,-90.0,top
